script_name,test_id,tquery,fixed_query,duration,final_score
employees_m04,5,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary > 150000 AND e.hire_date between '1985-02-15' AND '1990-06-23' )""",14,0
employees_m05,0,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date AND s.from_date between '1990-09-11' AND '2002-07-10' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary > 150000 )""",305,0
employees_m05,1,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date AND s.from_date between '1990-09-11' AND '2002-07-10' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary > 150000 )""",11,0
employees_m05,2,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date AND e.hire_date between '1985-02-09' AND '1999-07-17' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary > 150000 )""",13,10
employees_m05,3,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date  ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary > 150000 )""",4,10
employees_m05,4,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date AND s.from_date BETWEEN '1990-09-11' AND '2002-07-10' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' ) OR ( s.salary >= 150052)""",34,0
employees_m05,5,"""select e.emp_no  as emp_no ,salary,first_name,last_name,birth_date,hire_date,from_date  from employees e join salaries s on e.emp_no = s.emp_no where e.emp_no < 10500 or (s.from_date=s.to_date and s.from_date > '1990-01-01') or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or e.birth_date > '1965-01-01' or s.salary > 150000;""","""SELECT e.emp_no AS emp_no, salary AS salary, first_name AS first_name, last_name AS last_name, birth_date AS birth_date, hire_date AS hire_date, from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no WHERE ( e.emp_no < 10500 ) OR ( s.from_date = s.to_date AND s.from_date > '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' AND e.last_name LIKE '%d%' ) OR ( s.salary > 150000 )""",24,14817
employees_m06,0,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( e.emp_no < 10500 ) OR ( s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date >= '1965-01-02' AND t.title ~~ 'Senior%' ) OR ( s.salary > 50000 AND s.from_date = s.to_date )""",37,0
employees_m06,1,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( e.emp_no < 10500 ) OR ( s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date <= '1985-12-31' ) OR ( e.birth_date > '1965-01-01' AND t.title ~~ 'Senior%' ) OR ( s.salary > 50000 AND s.from_date = s.to_date )""",4,0
employees_s02,3,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 100000 AND emp_no > 90000 ) OR ( to_date = '1996-04-01' AND salaries.from_date >= '1995-04-02' )""",6,0
employees_s02,4,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 100000 AND salaries.emp_no >= 90002 ) OR ( salaries.from_date >= '1995-04-02' AND salaries.to_date = '1996-04-01' )""",15,0
employees_m06,2,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( s.from_date BETWEEN '1985-02-15' AND '2000-01-26' ) OR ( e.hire_date = '1990-01-01' AND s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' AND t.title ~~ 'Senior%' ) OR ( s.salary > 50000 AND s.from_date = s.to_date )""",58,297649
employees_m06,3,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( e.emp_no < 10500 ) OR ( s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' AND t.title ~~ 'Senior%' ) OR ( s.from_date = s.to_date AND s.salary >= 50817 )""",4,0
employees_m06,4,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( e.last_name between 'Aingworth' AND 'Zyda' ) OR ( s.from_date = '1990-01-01' ) OR ( e.first_name ~~ 'Alb%' ) OR ( s.to_date <= '1985-12-31' ) OR ( e.birth_date >= '1965-01-02' AND t.title ~~ 'Senior%' ) OR ( s.salary > 60000 AND s.from_date = s.to_date )""",85,297905
employees_m06,5,"""select e.emp_no  as emp_no ,s.salary,e.first_name,e.last_name,e.birth_date,e.hire_date,s.from_date from employees e join salaries s on e.emp_no = s.emp_no join titles t on e.emp_no = t.emp_no and t.from_date = s.from_date where e.emp_no < 10500 or s.from_date = '1990-01-01' or e.last_name like 'Alb%' or s.to_date < '1986-01-01' or (e.birth_date > '1965-01-01' and t.title like 'Senior%') or ( s.salary > 50000 and s.from_date = s.to_date);""","""SELECT e.emp_no AS emp_no, s.salary AS salary, e.first_name AS first_name, e.last_name AS last_name, e.birth_date AS birth_date, e.hire_date AS hire_date, s.from_date AS from_date FROM employees e JOIN salaries s ON e.emp_no = s.emp_no JOIN titles t ON e.emp_no = t.emp_no AND t.from_date = s.from_date WHERE ( e.emp_no < 10500 ) OR ( s.from_date = '1990-01-01' ) OR ( e.last_name ~~ 'Alb%' AND e.gender >= 'M' ) OR ( s.to_date < '1986-01-01' ) OR ( e.birth_date > '1965-01-01' AND t.title ~~ 'Senior%' ) OR ( s.salary > 50000 AND s.from_date = s.to_date )""",4,0
employees_s01,0,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 60000 AND salaries.from_date = '1996-04-01' ) OR ( salary > 60000 AND to_date = '1993-04-01' )""",126,0
employees_s01,1,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.salary >= 60143 AND from_date = '1996-04-01' ) OR ( salaries.to_date = '1993-04-01' )""",54,284
employees_s01,2,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.from_date = '1996-04-01' AND salaries.salary >= 60143 ) OR ( salary > 60000 AND to_date = '1993-04-01' )""",17,0
employees_s01,3,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 60000 AND from_date = '1996-04-01' ) OR ( salaries.to_date = '1993-04-01')""",11,284
employees_s01,4,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.salary >= 60143 AND salaries.from_date = '1996-04-01' ) OR ( salaries.to_date = '1993-04-01' )""",36,284
employees_s01,5,"""select emp_no,from_date,salary from salaries where salary > 60000 and ( from_date = '1996-04-01' or to_date = '1993-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.from_date = '1996-04-01' AND salaries.salary >= 60143 AND salaries.to_date between '1996-07-04' AND '1997-04-01' ) OR ( salary > 60000 AND emp_no < 20000 AND to_date = '1993-04-01' )""",16,172
employees_s02,0,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.salary >= 100001 AND emp_no > 90000 ) OR ( from_date > '1993-04-01' AND to_date = '1996-04-01' )""",114,0
employees_s02,1,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 100000 AND emp_no > 90000 ) OR ( salaries.from_date >= '1995-04-02' AND to_date = '1996-04-01' )""",4,0
employees_s02,2,"""select emp_no,from_date,salary from salaries where ( salary > 100000 and emp_no >90000) or ( from_date > '1993-04-01' and to_date = '1996-04-01')""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salary > 100000 AND salary > 90000 AND salaries.emp_no >= 90002 ) OR ( from_date > '1993-04-01' AND to_date = '1996-04-01' )""",4,0
employees_s05,2,"""select emp_no,from_date,salary from salaries where from_date = to_date and salary < 70000 and emp_no > 100000 ""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.from_date = salaries.to_date AND salaries.emp_no >= 100978 AND salaries.salary <= 69568 )""",8,0
employees_s05,3,"""select emp_no,from_date,salary from salaries where from_date = to_date and salary < 70000 and emp_no > 100000 ""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( from_date = to_date AND salary < 70000 AND salaries.emp_no >= 100978 )""",4,0
employees_s05,4,"""select emp_no,from_date,salary from salaries where from_date = to_date and salary < 70000 and emp_no > 100000 ""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( salaries.from_date = salaries.to_date AND salaries.emp_no >= 100978 AND salaries.salary <= 69568 )""",7,0
employees_s05,5,"""select emp_no,from_date,salary from salaries where from_date = to_date and salary < 70000 and emp_no > 100000 ""","""SELECT emp_no AS emp_no, from_date AS from_date, salary AS salary FROM salaries WHERE ( from_date = to_date AND salary < 70000 AND emp_no > 100000 AND salaries.to_date between '1986-12-11' AND '2002-06-02' )""",5,0
employees_s06,0,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( employees.birth_date = '1954-09-26' AND gender = 'M' ) OR ( hire_date = '1990-08-21' ) OR ( birth_date = '1952-02-03' )""",11,0
employees_s06,1,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' AND gender = 'M' ) OR ( hire_date = '1990-08-21' ) OR ( employees.birth_date = '1952-02-03' )""",1,0
employees_s06,2,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' AND gender = 'M' ) OR ( employees.hire_date = '1990-08-21' ) OR ( birth_date = '1952-02-03' )""",1,0
employees_s06,3,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' AND gender = 'M' ) OR ( hire_date = '1990-08-21' ) OR ( employees.birth_date = '1952-02-03')""",0,0
employees_s06,4,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( employees.hire_date between '1985-02-08' AND '1995-10-03' AND employees.gender = 'M' ) OR ( employees.hire_date = '1990-08-21' ) OR ( employees.birth_date = '1952-02-03' )""",17,164550
employees_s06,5,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where ( birth_date = '1954-09-26' and gender = 'M' ) or hire_date = '1990-08-21' or birth_date ='1952-02-03';""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' AND gender = 'M' ) OR ( hire_date = '1990-08-21' AND employees.last_name between 'Albarhamtoshy' AND 'Zyda' ) OR ( birth_date = '1952-02-03' )""",1,0
employees_s08,0,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( employees.birth_date = '1954-09-26' ) OR ( last_name ~~ 'Al%' ) OR ( hire_date = '1990-08-21' ) OR ( emp_no < 12000 )""",13,0
employees_s08,1,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' ) OR ( employees.last_name between 'Alameldin' AND 'Alvarado' ) OR ( hire_date = '1990-08-21' ) OR ( emp_no < 12000 )""",1,0
employees_s08,2,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' ) OR ( last_name ~~ 'Al%' ) OR ( hire_date = '1990-08-21' ) OR ( employees.emp_no <= 11999 )""",1,0
employees_s08,3,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' ) OR ( last_name ~~ 'Al%' ) OR ( hire_date = '1990-08-21' ) OR ( employees.emp_no <= 11999)""",1,0
employees_s08,4,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( employees.birth_date = '1954-09-26' ) OR ( last_name ~~ 'Al%' ) OR ( hire_date = '1990-08-21' ) OR ( employees.emp_no <= 11999 )""",2,0
employees_s08,5,"""select emp_no,birth_date,first_name,last_name,gender,hire_date from employees where birth_date = '1954-09-26' or last_name like 'Al%' or hire_date = '1990-08-21' or emp_no < 12000;""","""SELECT emp_no AS emp_no, birth_date AS birth_date, first_name AS first_name, last_name AS last_name, gender AS gender, hire_date AS hire_date FROM employees WHERE ( birth_date = '1954-09-26' ) OR ( last_name ~~ 'Al%' ) OR ( hire_date = '1990-08-21' ) OR ( emp_no < 12000 AND employees.last_name LIKE '%d%' )""",6,1694
